conflict_new_id,conflict_name,dyad_new_id,dyad_name,type_of_violence,active_year,country,conflict_dyad,dyad_ep_start,dyad_ep_end,dyad_recurrence_date,dyad_ep_id,conf_ep_start,conf_ep_end,conf_recurrence_date,conf_ep_id,location,incompatibility,territory_name,type_of_conflict,region,conf_subid,conf_recurrence,confactor_recurrence,dyad_recurrence,factions,link_type_1,link_id_1,link_type_2,link_id_2,link_type_3,link_id_3,link_type_4,link_id_4,link_type_5,link_id_5,link_type_6,link_id_6,dyad_recurrence_years,conf_recurrence_years,conf_ep_low,conf_ep_best,conf_ep_high,dyad_ep_low,dyad_ep_best,dyad_ep_high,conf_ep_freq,dyad_ep_freq,cont_dyad,cont_conf
315,United Kingdom: Northern Ireland,693,Government of United Kingdom - RIRA,1,1,United Kingdom,315_693,8/15/1998,8/15/1998,3/7/2009,315_693_1998,9/23/1996,8/15/1998,3/7/2009,315_1998,United Kingdom,1,Northern Ireland,3,1,1,1,2,1,4,2,315_692_1997,,,,,,,,,,,11,11,34,34,34,29,29,29,5,1,0,0
315,United Kingdom: Northern Ireland,693,Government of United Kingdom - RIRA,1,0,United Kingdom,315_693,3/7/2009,3/7/2009,4/2/2011,315_693_2009,3/7/2009,3/7/2009,4/2/2011,315_2009,United Kingdom,1,Northern Ireland,3,1,1,1,1,1,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,1,1,0,0
315,United Kingdom: Northern Ireland,693,Government of United Kingdom - RIRA,1,0,United Kingdom,315_693,4/2/2011,4/2/2011,,315_693_2011,4/2/2011,4/2/2011,,315_2011,United Kingdom,1,Northern Ireland,3,1,1,0,0,0,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,0,0
316,El Salvador: Government,697,Government of El Salvador - FMLN,1,0,El Salvador,316_697,1/1/1989,1/6/1992,,316_697_1992,1/1/1989,1/6/1992,,316_1992,El Salvador,2,,3,5,1,0,0,0,,,,,,,,,,,,,,,,5864,5864,6047,5864,5864,6047,114,114,0,0
322,Bangladesh: Chittagong Hill Tracts,705,Government of Bangladesh - JSS/SB,1,0,Bangladesh,322_705,6/22/1989,5/3/1997,,322_705_1997,6/22/1989,5/3/1997,,322_1997,Bangladesh,1,Chittagong Hill Tracts,3,3,1,0,0,0,,,,,,,,,,,,,,,,137,140,164,137,140,164,57,57,0,0
325,Pakistan: Balochistan,708,Government of Pakistan - BLF,1,1,Pakistan,325_708,1/11/2012,8/31/2015,11/15/2017,325_708_2015,6/25/2004,11/23/2018,,325_2018,Pakistan,1,Balochistan,3,3,1,0,0,1,,,,,,,,,,,,,,2,,1272,1284,1980,92,92,102,381,13,0,0
325,Pakistan: Balochistan,708,Government of Pakistan - BLF,1,0,Pakistan,325_708,11/15/2017,9/9/2018,,325_708_2018,6/25/2004,11/23/2018,,325_2018,Pakistan,1,Balochistan,3,3,1,0,0,0,,,,,,,,,,,,,,,,1272,1284,1980,13,13,13,381,4,0,0
325,Pakistan: Balochistan,709,Government of Pakistan - BLA,1,0,Pakistan,325_709,6/25/2004,11/23/2018,,325_709_2018,6/25/2004,11/23/2018,,325_2018,Pakistan,1,Balochistan,3,3,1,0,0,0,1,1,325_11521_2016,,,,,,,,,,,,,1272,1284,1980,563,564,995,381,197,0,0
325,Pakistan: Balochistan,710,Government of Pakistan - Baloch Ittehad,1,1,Pakistan,325_710,1/12/2006,8/26/2006,,325_710_2006,6/25/2004,11/23/2018,,325_2018,Pakistan,1,Balochistan,3,3,1,0,0,0,,,,,,,,,,,,,,,,1272,1284,1980,157,157,157,381,9,0,0
325,Pakistan: Balochistan,711,Government of Pakistan - BRA,1,0,Pakistan,325_711,8/25/2007,5/28/2016,,325_711_2016,6/25/2004,11/23/2018,,325_2018,Pakistan,1,Balochistan,3,3,1,0,0,0,,,,,,,,,,,,,,,,1272,1284,1980,369,380,635,381,148,0,0
325,Pakistan: Balochistan,11521,Government of Pakistan - UBA,1,1,Pakistan,325_11521,10/8/2012,4/9/2016,,325_11521_2016,6/25/2004,11/23/2018,,325_2018,Pakistan,1,Balochistan,3,3,1,0,0,0,2,2,325_709_2018,,,,,,,,,,,,,1272,1284,1980,78,78,78,381,10,0,0
326,Eritrea: Government,712,Government of Eritrea - EIJM - AS,1,0,Eritrea,326_712,12/16/1993,12/16/1993,3/18/1996,326_712_1993,12/16/1993,12/16/1993,3/18/1996,326_1993,Eritrea,2,,3,4,1,1,1,1,,,,,,,,,,,,,,3,3,21,21,21,21,21,21,1,1,0,0
326,Eritrea: Government,712,Government of Eritrea - EIJM - AS,1,1,Eritrea,326_712,3/18/1996,5/6/1997,3/26/1999,326_712_1997,3/18/1996,5/6/1997,3/26/1999,326_1997,Eritrea,2,,3,4,1,1,1,1,,,,,,,,,,,,,,2,2,45,45,131,45,45,131,11,11,0,0
326,Eritrea: Government,712,Government of Eritrea - EIJM - AS,1,1,Eritrea,326_712,3/26/1999,11/29/1999,2/14/2003,326_712_1999,3/26/1999,11/29/1999,2/14/2003,326_1999,Eritrea,2,,3,4,1,1,1,1,,,,,,,,,,,,,,4,4,25,25,239,25,25,239,2,2,0,0
326,Eritrea: Government,712,Government of Eritrea - EIJM - AS,1,1,Eritrea,326_712,2/14/2003,8/9/2003,,326_712_2003,2/14/2003,8/9/2003,,326_2003,Eritrea,2,,3,4,1,0,0,0,,,,,,,,,,,,,,,,57,57,57,57,57,57,9,9,0,0
327,Angola: Government,714,Government of Angola - UNITA,1,1,Angola,327_714,1/2/1989,4/1/2002,6/2/2013,327_714_2002,1/2/1989,4/1/2002,6/2/2013,327_2002,Angola,2,,4,4,1,1,1,2,5,,,,,,,,,,,,,11,11,29627,30229,64725,29627,30229,64725,1455,1455,0,0
327,Angola: Government,714,Government of Angola - UNITA,1,0,Angola,327_714,6/2/2013,6/2/2013,,327_714_2013,6/2/2013,6/2/2013,,327_2013,Angola,2,,4,4,1,0,0,0,,,,,,,,,,,,,,,,2,2,2,2,2,2,1,1,0,0
329,Ethiopia: Ogaden,718,Government of Ethiopia - AIAI,1,0,Ethiopia,329_718,10/13/1993,8/27/1994,7/8/1996,329_718_1994,10/13/1993,12/21/1996,1/1/1998,329_1996,Ethiopia,1,Ogaden,3,4,1,1,1,1,,,,,,,,,,,,,,2,2,312,312,591,37,37,37,18,3,0,0
329,Ethiopia: Ogaden,718,Government of Ethiopia - AIAI,1,1,Somalia,329_718,7/8/1996,12/21/1996,1/1/1999,329_718_1996,10/13/1993,12/21/1996,1/1/1998,329_1996,Ethiopia,1,Ogaden,3,4,1,1,1,1,,,,,,,,,,,,,,3,2,312,312,591,186,186,325,18,9,0,0
329,Ethiopia: Ogaden,718,Government of Ethiopia - AIAI,1,1,Ethiopia,329_718,1/1/1999,8/23/1999,,329_718_1999,1/1/1998,1/25/2018,,329_2018,Ethiopia,1,Ogaden,3,4,1,0,0,0,,,,,,,,,,,,,,,,1114,1236,10767,25,25,92,697,4,0,0
329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,1,1,Ethiopia,329_719,2/23/1994,1/18/1996,1/1/1998,329_719_1996,10/13/1993,12/21/1996,1/1/1998,329_1996,Ethiopia,1,Ogaden,3,4,2,1,1,1,,,,,,,,,,,,,,2,2,312,312,591,89,89,229,18,6,0,0
329,Ethiopia: Ogaden,719,Government of Ethiopia - ONLF,1,0,Ethiopia,329_719,1/1/1998,1/25/2018,,329_719_2018,1/1/1998,1/25/2018,,329_2018,Ethiopia,1,Ogaden,3,4,2,0,0,0,,,,,,,,,,,,,,,,1114,1236,10767,1089,1211,10675,697,693,0,0
330,Indonesia: East Timor,720,Government of Indonesia - CNRT,1,1,Indonesia,330_720,6/22/1992,9/22/1999,,330_720_1999,6/22/1992,9/22/1999,,330_1999,Indonesia,1,East Timor,3,3,1,0,0,0,,,,,,,,,,,,,,,,182,201,279,182,201,279,53,53,0,0
331,Morocco: Sahrawi Arab Democratic Republic (Western Sahara),721,Government of Morocco - POLISARIO,1,1,Morocco,331_721,6/21/1989,11/16/1989,8/3/1991,331_721_1989,6/21/1989,11/16/1989,8/3/1991,331_1989,Morocco,1,Sahrawi Arab Democratic Republic (Western Sahara),4,4,1,1,1,1,,,,,,,,,,,,,,2,2,207,207,378,207,207,378,6,6,0,0
331,Morocco: Sahrawi Arab Democratic Republic (Western Sahara),721,Government of Morocco - POLISARIO,1,0,Morocco,331_721,8/3/1991,8/5/1991,,331_721_1991,8/3/1991,8/5/1991,,331_1991,Morocco,1,Sahrawi Arab Democratic Republic (Western Sahara),4,4,1,0,0,0,,,,,,,,,,,,,,,,19,19,21,19,19,21,2,2,0,0
332,Mozambique: Government,722,Government of Mozambique - Renamo,1,1,Mozambique,332_722,1/1/1989,10/19/1992,8/12/2004,332_722_1992,1/1/1989,10/19/1992,8/12/2004,332_1992,Mozambique,2,,3,4,1,1,1,2,,,,,,,,,,,,,,12,12,2106,4361,8161,2106,4361,8161,161,161,0,0
332,Mozambique: Government,722,Government of Mozambique - Renamo,1,0,Mozambique,332_722,8/12/2004,9/6/2005,3/8/2012,332_722_2005,8/12/2004,9/6/2005,3/8/2012,332_2005,Mozambique,2,,3,4,1,1,2,2,,,,,,,,,,,,,,7,7,13,13,13,13,13,13,2,2,0,0
332,Mozambique: Government,722,Government of Mozambique - Renamo,1,0,Mozambique,332_722,3/8/2012,7/27/2014,2/15/2016,332_722_2014,3/8/2012,7/27/2014,2/15/2016,332_2014,Mozambique,2,,3,4,1,1,1,1,,,,,,,,,,,,,,2,2,42,50,122,42,50,122,19,19,0,0
332,Mozambique: Government,722,Government of Mozambique - Renamo,1,1,Mozambique,332_722,2/15/2016,10/30/2016,,332_722_2016,2/15/2016,10/30/2016,1/13/2018,332_2016,Mozambique,2,,3,4,1,4,3,0,,,,,,,,,,,,,,,2,26,26,26,26,26,26,4,4,0,0
332,Mozambique: Government,15516,Government of Mozambique - Ansar al-Sunnah,1,1,Mozambique,332_15516,1/13/2018,12/19/2018,,332_15516_2018,1/13/2018,12/19/2018,,332_2018,Mozambique,2,,3,4,2,0,0,0,,,,,,,,,,,,,,,,46,52,52,46,52,52,14,14,0,0
333,Afghanistan: Government,724,Government of Afghanistan - Jam'iyyat-i Islami-yi Afghanistan,1,1,Afghanistan,333_724,1/7/1989,2/29/1992,9/28/1996,333_724_1992,1/1/1989,12/31/2018,,333_2018,Afghanistan,2,,4,3,1,0,0,5,,4,333_736_2001,,,,,,,,,,,4,,185567,201053,261121,2258,2546,3396,25936,75,0,0
333,Afghanistan: Government,724,Government of Afghanistan - Jam'iyyat-i Islami-yi Afghanistan,1,1,Afghanistan,333_724,9/28/1996,10/10/1996,,333_724_1996,1/1/1989,12/31/2018,,333_2018,Afghanistan,2,,4,3,2,0,0,3,,4,333_736_2001,,,,,,,,,,,,,185567,201053,261121,314,314,314,25936,6,1,0
333,Afghanistan: Government,726,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,1,1,Afghanistan,333_726,7/23/1989,8/27/1995,9/5/2002,333_726_1995,1/1/1989,12/31/2018,,333_2018,Afghanistan,2,,4,3,1,0,0,2,,,,,,,,,,,,,,7,,185567,201053,261121,8947,9144,15113,25936,195,0,0
333,Afghanistan: Government,726,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,1,1,Afghanistan,333_726,9/5/2002,12/5/2003,5/16/2006,333_726_2003,1/1/1989,12/31/2018,,333_2018,Afghanistan,2,,4,3,3,0,0,1,,,,,,,,,,,,,,3,,185567,201053,261121,62,62,75,25936,8,0,0
333,Afghanistan: Government,726,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,1,1,Afghanistan,333_726,5/16/2006,12/8/2006,3/11/2008,333_726_2006,1/1/1989,12/31/2018,,333_2018,Afghanistan,2,,4,3,3,0,0,1,,,,,,,,,,,,,,2,,185567,201053,261121,40,40,60,25936,9,0,0
333,Afghanistan: Government,726,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,1,0,Afghanistan,333_726,3/11/2008,8/7/2014,1/30/2016,333_726_2014,1/1/1989,12/31/2018,,333_2018,Afghanistan,2,,4,3,3,0,0,1,,,,,,,,,,,,,,2,,185567,201053,261121,343,353,397,25936,89,0,0
333,Afghanistan: Government,726,Government of Afghanistan - Hizb-i Islami-yi Afghanistan,1,0,Afghanistan,333_726,1/30/2016,8/7/2016,,333_726_2016,1/1/1989,12/31/2018,,333_2018,Afghanistan,2,,4,3,3,0,0,0,,,,,,,,,,,,,,,,185567,201053,261121,2,2,3,25936,3,0,0
333,Afghanistan: Government,727,Government of Afghanistan - Hizb-i Islami-yi Afghanistan - Khalis faction,1,0,Afghanistan,333_727,1/1/1989,4/3/1992,,333_727_1992,1/1/1989,12/31/2018,,333_2018,Afghanistan,2,,4,3,1,0,0,5,,,,,,,,,,,,,,,,185567,201053,261121,2920,6023,17663,25936,138,0,0
333,Afghanistan: Government,729,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,1,1,Afghanistan,333_729,2/19/1989,3/5/1989,,333_729_1989,1/1/1989,12/31/2018,,333_2018,Afghanistan,2,,4,3,1,0,0,5,,,,,,,,,,,,,,,,185567,201053,261121,30,30,30,25936,2,0,0
333,Afghanistan: Government,732,Government of Afghanistan - Hizb-i Wahdat,1,1,Afghanistan,333_732,1/1/1989,10/16/1995,,333_732_1995,1/1/1989,12/31/2018,,333_2018,Afghanistan,2,,4,3,1,0,0,3,,4,333_736_2001,,,,,,,,,,,,,185567,201053,261121,1253,1261,2132,25936,80,1,0
333,Afghanistan: Government,733,Government of Afghanistan - Military faction (forces of Shahnawaz Tanay),1,1,Afghanistan,333_733,3/6/1990,3/7/1990,,333_733_1990,1/1/1989,12/31/2018,,333_2018,Afghanistan,2,,4,3,1,0,0,0,,,,,,,,,,,,,,,,185567,201053,261121,108,108,213,25936,2,0,0
333,Afghanistan: Government,734,Government of Afghanistan - Junbish-i Milli-yi Islami,1,1,Afghanistan,333_734,3/8/1993,12/18/1995,,333_734_1995,1/1/1989,12/31/2018,,333_2018,Afghanistan,2,,4,3,2,0,0,3,,4,333_736_2001,,,,,,,,,,,,,185567,201053,261121,9033,9033,11368,25936,254,1,0
333,Afghanistan: Government,735,Government of Afghanistan - Taleban,1,1,Afghanistan,333_735,2/15/1995,9/26/1996,4/7/2002,333_735_1996,1/1/1989,12/31/2018,,333_2018,Afghanistan,2,,4,3,2,0,0,4,,5,333_724_1992,5,333_736_2001,,,,,,,,,6,,185567,201053,261121,6182,6192,7117,25936,268,1,0
333,Afghanistan: Government,735,Government of Afghanistan - Taleban,1,1,Afghanistan,333_735,4/7/2002,12/31/2018,,333_735_2018,1/1/1989,12/31/2018,,333_2018,Afghanistan,2,,4,3,-99,0,0,0,,,,,,,,,,,,,,,,185567,201053,261121,131864,140160,168007,25936,23896,0,0
333,Afghanistan: Government,736,Government of Afghanistan - UIFSA,1,1,Afghanistan,333_736,10/11/1996,11/13/2001,,333_736_2001,1/1/1989,12/31/2018,,333_2018,Afghanistan,2,,4,3,2,0,0,4,6,6,333_724_1996,6,333_732_1995,6,333_734_1995,5,333_735_2018,,,,,,,185567,201053,261121,22211,25785,35233,25936,911,1,0
335,India: Tripura,739,Government of India - ATTF,1,0,India,335_739,10/4/1992,11/19/1993,1/1/1996,335_739_1993,10/4/1992,8/6/2010,7/22/2012,335_2010,India,1,Tripura,3,3,1,1,2,1,,,,,,,,,,,,,,3,2,567,596,628,29,36,38,191,5,0,0
335,India: Tripura,739,Government of India - ATTF,1,0,India,335_739,1/1/1996,5/27/2001,6/1/2003,335_739_2001,10/4/1992,8/6/2010,7/22/2012,335_2010,India,1,Tripura,3,3,1,1,2,1,,,,,,,,,,,,,,2,2,567,596,628,66,86,104,191,16,0,0
335,India: Tripura,739,Government of India - ATTF,1,0,India,335_739,6/1/2003,8/18/2008,,335_739_2008,10/4/1992,8/6/2010,7/22/2012,335_2010,India,1,Tripura,3,3,1,1,2,1,,,,,,,,,,,,,,,2,567,596,628,59,59,60,191,36,0,0
335,India: Tripura,740,Government of India - NLFT,1,0,India,335_740,10/10/1992,11/18/2009,7/22/2012,335_740_2009,10/4/1992,8/6/2010,7/22/2012,335_2010,India,1,Tripura,3,3,1,1,2,1,1,1,335_11299_2008,,,,,,,,,,,3,2,567,596,628,358,358,369,191,111,0,0
335,India: Tripura,740,Government of India - NLFT,1,0,India,335_740,7/22/2012,7/22/2012,10/23/2014,335_740_2012,7/22/2012,7/22/2012,10/23/2014,335_2012,India,1,Tripura,3,3,1,1,1,1,,,,,,,,,,,,,,2,2,1,1,1,1,1,1,1,1,0,0
335,India: Tripura,740,Government of India - NLFT,1,0,India,335_740,10/23/2014,11/17/2014,,335_740_2014,10/23/2014,11/17/2014,,335_2014,India,1,Tripura,3,3,1,0,1,0,,,,,,,,,,,,,,,,1,3,3,1,3,3,2,2,0,0
335,India: Tripura,11299,Government of India - NLFT-B,1,0,India,335_11299,11/22/2003,5/22/2008,8/6/2010,335_11299_2008,10/4/1992,8/6/2010,7/22/2012,335_2010,India,1,Tripura,3,3,1,1,2,1,2,2,335_740_2009,,,,,,,,,,,2,2,567,596,628,55,55,55,191,22,0,0
335,India: Tripura,11299,Government of India - NLFT-B,1,0,India,335_11299,8/6/2010,8/6/2010,,335_11299_2010,10/4/1992,8/6/2010,7/22/2012,335_2010,India,1,Tripura,3,3,1,1,2,1,,,,,,,,,,,,,,,2,567,596,628,0,2,2,191,1,0,0
336,Nicaragua: Government,742,Government of Nicaragua - Contras/FDN,1,1,Nicaragua,336_742,1/1/1989,4/15/1990,,336_742_1990,1/1/1989,4/15/1990,,336_1990,Nicaragua,2,,3,5,1,0,0,0,,,,,,,,,,,,,,,,565,565,576,565,565,576,27,27,0,0
337,Somalia: Government,744,Government of Somalia - SNM,1,1,Somalia,337_744,2/15/1989,1/14/1991,,337_744_1991,2/15/1989,12/20/1996,1/4/2001,337_1996,Somalia,2,,4,4,1,2,2,0,,3,14074_11545,,,,,,,,,,,,5,11014,12870,27349,538,1879,5783,179,64,0,0
337,Somalia: Government,745,Government of Somalia - SPM,1,1,Somalia,337_745,3/15/1989,4/14/1991,,337_745_1991,2/15/1989,12/20/1996,1/4/2001,337_1996,Somalia,2,,4,4,1,2,2,2,,,,,,,,,,,,,,,5,11014,12870,27349,759,759,1030,179,11,0,0
337,Somalia: Government,746,Government of Somalia - USC/SSA,1,1,Somalia,337_746,7/28/1990,1/3/1991,,337_746_1991,2/15/1989,12/20/1996,1/4/2001,337_1996,Somalia,2,,4,4,1,2,2,5,1,4,337_748_2002,1,337_747_1996,,,,,,,,,,5,11014,12870,27349,4456,4456,4658,179,12,0,0
337,Somalia: Government,747,Government of Somalia - USC/SNA,1,1,Somalia,337_747,9/1/1991,12/20/1996,,337_747_1996,2/15/1989,12/20/1996,1/4/2001,337_1996,Somalia,2,,4,4,1,2,2,3,2,2,337_746_1991,4,337_748_2002,,,,,,,,,,5,11014,12870,27349,5261,5776,15878,179,92,1,0
337,Somalia: Government,748,Government of Somalia - SRRC,1,1,Somalia,337_748,1/4/2001,10/28/2002,,337_748_2002,1/4/2001,10/28/2002,9/18/2006,337_2002,Somalia,2,,4,4,1,3,0,0,6,6,337_747_1996,6,337_745_1991,,,,,,,,,,4,339,345,478,339,345,478,23,23,0,1
337,Somalia: Government,749,Government of Somalia - ARS/UIC,1,0,Somalia,337_749,9/18/2006,1/13/2009,,337_749_2009,9/18/2006,12/31/2018,,337_2018,Somalia,2,,4,4,2,0,0,0,,,,,,,,,,,,,,,,18024,21018,29992,2204,2313,3788,3474,338,0,0
337,Somalia: Government,750,Government of Somalia - Al-Shabaab,1,1,Somalia,337_750,1/2/2008,12/31/2018,,337_750_2018,9/18/2006,12/31/2018,,337_2018,Somalia,2,,4,4,2,0,0,0,,,,,,,,,,,,,,,,18024,21018,29992,15680,18555,26050,3474,3112,0,0
337,Somalia: Government,752,Government of Somalia - Hizbul Islam,1,1,Somalia,337_752,3/17/2009,8/20/2010,,337_752_2010,9/18/2006,12/31/2018,,337_2018,Somalia,2,,4,4,2,0,0,0,,,,,,,,,,,,,,,,18024,21018,29992,140,150,154,3474,24,0,0
338,Iran: Government,753,Government of Iran - MEK,1,1,Iraq,338_753,3/11/1991,12/11/1993,1/4/1995,338_753_1993,3/11/1991,12/11/1993,1/4/1995,338_1993,Iran,2,,3,2,1,1,1,1,,,,,,,,,,,,,,2,2,127,127,203,127,127,203,26,26,0,0
338,Iran: Government,753,Government of Iran - MEK,1,1,Iraq,338_753,1/4/1995,9/16/2001,12/15/2015,338_753_2001,1/4/1995,9/16/2001,1/1/2003,338_2001,Iran,2,,3,2,1,3,3,2,,,,,,,,,,,,,,14,2,248,248,335,248,248,335,76,76,0,1
338,Iran: Government,753,Government of Iran - MEK,1,0,Netherlands,338_753,12/15/2015,12/15/2015,,338_753_2015,6/1/2005,9/7/2018,,338_2018,Iran,2,,3,2,1,0,0,0,,,,,,,,,,,,,,,,827,849,1330,0,0,1,151,1,0,0
338,Iran: Government,754,Government of Iran - PJAK,1,1,Iran,338_754,7/20/2005,9/7/2018,,338_754_2018,6/1/2005,9/7/2018,,338_2018,Iran,2,,3,2,2,0,0,0,,,,,,,,,,,,,,,,827,849,1330,549,555,939,151,109,0,0
338,Iran: Government,755,Government of Iran - Jondullah,1,0,Iran,338_755,1/1/2003,12/31/2003,6/1/2005,338_755_2003,1/1/2003,12/31/2003,6/1/2005,338_2003,Iran,2,,3,2,2,2,1,1,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,1,1,0,0
338,Iran: Government,755,Government of Iran - Jondullah,1,0,Iran,338_755,6/1/2005,6/4/2012,,338_755_2012,6/1/2005,9/7/2018,,338_2018,Iran,2,,3,2,2,0,0,0,,,,,,,,,,,,,,,,827,849,1330,278,294,390,151,41,0,0
341,Liberia: Government,759,Government of Liberia - NPFL,1,1,Ivory Coast,341_759,12/24/1989,9/5/1990,,341_759_1990,12/24/1989,9/10/1990,5/1/2000,341_1990,Liberia,2,,3,4,1,2,2,0,1,1,341_760_1990,,,,,,,,,,,,10,374,374,458,263,263,307,46,32,0,0
341,Liberia: Government,760,Government of Liberia - INPFL,1,1,Liberia,341_760,5/14/1990,9/10/1990,,341_760_1990,12/24/1989,9/10/1990,5/1/2000,341_1990,Liberia,2,,3,4,1,2,2,0,2,2,341_759_1990,,,,,,,,,,,,10,374,374,458,111,111,151,46,14,0,0
341,Liberia: Government,761,Government of Liberia - LURD,1,1,Liberia,341_761,5/1/2000,11/21/2003,,341_761_2003,5/1/2000,11/21/2003,,341_2003,Liberia,2,,3,4,1,0,0,0,,,,,,,,,,,,,,,,2576,2677,2802,2500,2601,2726,73,67,0,0
341,Liberia: Government,762,Government of Liberia - MODEL,1,1,Liberia,341_762,4/27/2003,7/29/2003,,341_762_2003,5/1/2000,11/21/2003,,341_2003,Liberia,2,,3,4,1,0,0,0,,,,,,,,,,,,,,,,2576,2677,2802,76,76,76,73,6,0,0
342,Spain: Basque,763,Government of Spain - ETA,1,0,Spain,342_763,4/12/1989,6/25/1998,1/21/2000,342_763_1998,4/12/1989,6/25/1998,1/21/2000,342_1998,Spain,1,Basque,3,1,1,1,1,1,,,,,,,,,,,,,,2,2,161,162,165,161,162,165,105,105,0,0
342,Spain: Basque,763,Government of Spain - ETA,1,0,Spain,342_763,1/21/2000,5/30/2003,12/1/2007,342_763_2003,1/21/2000,5/30/2003,12/1/2007,342_2003,Spain,1,Basque,3,1,1,1,1,1,,,,,,,,,,,,,,4,4,41,41,41,41,41,41,33,33,0,0
342,Spain: Basque,763,Government of Spain - ETA,1,0,Spain,342_763,12/1/2007,7/30/2009,11/7/2011,342_763_2009,12/1/2007,7/30/2009,11/7/2011,342_2009,Spain,1,Basque,3,1,1,1,1,1,,,,,,,,,,,,,,2,2,7,7,7,7,7,7,5,5,0,0
342,Spain: Basque,763,Government of Spain - ETA,1,0,Spain,342_763,11/7/2011,11/7/2011,,342_763_2011,11/7/2011,11/7/2011,,342_2011,Spain,1,Basque,3,1,1,0,0,0,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,0,0
347,India: Manipur,768,Government of India - PLA,1,0,India,347_768,3/14/1992,11/19/1993,1/1/1995,347_768_1993,3/14/1992,4/3/2015,1/31/2018,347_2015,India,1,Manipur,3,3,1,2,2,1,,,,,,,,,,,,,,2,3,916,977,1072,15,15,15,420,5,0,0
347,India: Manipur,768,Government of India - PLA,1,1,India,347_768,1/1/1995,12/19/1996,1/1/1998,347_768_1996,3/14/1992,4/3/2015,1/31/2018,347_2015,India,1,Manipur,3,3,1,2,2,1,,,,,,,,,,,,,,2,3,916,977,1072,53,53,53,420,10,0,0
347,India: Manipur,768,Government of India - PLA,1,0,India,347_768,1/1/1998,4/3/2015,1/31/2018,347_768_2015,3/14/1992,4/3/2015,1/31/2018,347_2015,India,1,Manipur,3,3,1,2,2,1,,,,,,,,,,,,,,3,3,916,977,1072,226,237,247,420,111,0,0
347,India: Manipur,768,Government of India - PLA,1,0,India,347_768,1/31/2018,9/7/2018,,347_768_2018,1/31/2018,9/7/2018,,347_2018,India,1,Manipur,3,3,1,0,0,0,,3,13653_14685_2018,,,,,,,,,,,,,5,5,5,5,5,5,4,4,0,0
347,India: Manipur,769,Government of India - UNLF,1,1,India,347_769,1/1/1993,1/4/1994,6/9/1997,347_769_1994,3/14/1992,4/3/2015,1/31/2018,347_2015,India,1,Manipur,3,3,1,2,2,1,,,,,,,,,,,,,,3,3,916,977,1072,50,50,50,420,4,0,0
347,India: Manipur,769,Government of India - UNLF,1,0,India,347_769,6/9/1997,11/11/2014,,347_769_2014,3/14/1992,4/3/2015,1/31/2018,347_2015,India,1,Manipur,3,3,1,2,2,3,,4,13653_14685_2018,,,,,,,,,,,,3,916,977,1072,329,345,405,420,138,1,0
347,India: Manipur,770,Government of India - KCP,1,0,India,347_770,8/31/1997,8/31/1997,2/4/2001,347_770_1997,3/14/1992,4/3/2015,1/31/2018,347_2015,India,1,Manipur,3,3,1,2,2,1,,,,,,,,,,,,,,4,3,916,977,1072,6,6,6,420,1,0,0
347,India: Manipur,770,Government of India - KCP,1,0,India,347_770,2/4/2001,2/4/2001,3/6/2005,347_770_2001,3/14/1992,4/3/2015,1/31/2018,347_2015,India,1,Manipur,3,3,1,2,2,2,,,,,,,,,,,,,,4,3,916,977,1072,8,8,8,420,1,0,0
347,India: Manipur,770,Government of India - KCP,1,0,India,347_770,3/6/2005,7/25/2012,,347_770_2012,3/14/1992,4/3/2015,1/31/2018,347_2015,India,1,Manipur,3,3,1,2,2,3,,4,13653_14685_2018,,,,,,,,,,,,3,916,977,1072,109,130,145,420,76,1,0
347,India: Manipur,771,Government of India - PREPAK,1,0,India,347_771,7/24/1999,10/7/2003,6/15/2005,347_771_2003,3/14/1992,4/3/2015,1/31/2018,347_2015,India,1,Manipur,3,3,1,2,2,1,,,,,,,,,,,,,,2,3,916,977,1072,23,23,23,420,8,0,0
347,India: Manipur,771,Government of India - PREPAK,1,0,India,347_771,6/15/2005,8/18/2010,,347_771_2010,3/14/1992,4/3/2015,1/31/2018,347_2015,India,1,Manipur,3,3,1,2,2,3,,4,13653_14685_2018,,,,,,,,,,,,3,916,977,1072,97,110,120,420,66,1,0
351,India: Punjab/Khalistan,775,Government of India - Sikh insurgents,1,0,India,351_775,1/1/1989,5/30/1994,,351_775_1994,1/1/1989,5/30/1994,,351_1994,India,1,Punjab/Khalistan,3,3,1,0,0,0,,,,,,,,,,,,,,,,8182,8182,8370,8182,8182,8370,214,214,0,0
352,Sri Lanka (Ceylon): Eelam,776,Government of Sri Lanka - LTTE,1,1,Sri Lanka,352_776,1/7/1989,7/4/2009,,352_776_2009,1/7/1989,7/4/2009,,352_2009,Sri Lanka,1,Eelam,3,3,1,0,0,0,,,,,,,,,,,,,,,,60644,60816,74185,60533,60697,74066,4011,4008,0,0
